date,sku_id,category,sales_quantity,unit_price,sales_revenue,stock_level
2025-09-15,SKU0004,Electronics,139,93.85,13045.15,214
2025-09-15,SKU0014,Sports,50,290.93,14546.5,67
2025-09-15,SKU0011,Sports,30,122.44,3673.2,46
2025-09-15,SKU0033,Home,86,193.05,16602.3,394
2025-09-15,SKU0009,Electronics,37,391.08,14469.96,256
2025-09-16,SKU0042,Sports,42,515.77,21662.34,476
2025-09-16,SKU0046,Food,101,355.57,35912.57,155
2025-09-16,SKU0010,Electronics,12,488.85,5866.2,393
2025-09-16,SKU0019,Home,60,100.17,6010.2,240
2025-09-16,SKU0031,Clothing,47,490.97,23075.59,232
2025-09-17,SKU0047,Food,143,109.19,15614.17,433
2025-09-17,SKU0003,Electronics,-7,121.34,-849.38,453
2025-09-17,SKU0046,Food,67,452.27,30302.09,400
2025-09-17,SKU0025,Electronics,29,65.69,1905.01,246
2025-09-17,SKU0025,Electronics,759,82.22,62404.98,296
2025-09-17,SKU0034,Sports,74,220.88,16345.12,490
2025-09-17,SKU0043,Sports,38,308.5,11723.0,63
2025-09-17,SKU0027,Food,4,252.66,1010.64,226
2025-09-17,SKU0001,Food,11,329.82,3628.02,277
2025-09-18,SKU0028,Electronics,59,204.16,12045.44,114
2025-09-18,SKU0024,Sports,-15,37.91,-568.65,237
2025-09-18,SKU0014,Sports,18,247.53,4455.54,330
2025-09-18,SKU0042,Sports,54,582.39,31449.06,124
2025-09-18,SKU0045,Food,453,563.5,255265.5,332
2025-09-19,SKU0017,Food,32,244.17,7813.44,280
2025-09-19,SKU0013,Food,87,354.39,30831.93,301
2025-09-19,SKU0004,Electronics,57,107.43,6123.51,380
2025-09-19,SKU0048,Food,60,233.78,14026.8,195
2025-09-20,SKU0039,Clothing,16,350.91,5614.56,233
2025-09-20,SKU0024,Sports,8,35.2,281.6,253
2025-09-20,SKU0039,Clothing,6,257.78,1546.68,436
2025-09-20,SKU0049,Electronics,10,370.75,3707.5,197
2025-09-20,SKU0025,Electronics,159,56.15,8927.85,476
2025-09-20,SKU0043,Sports,308,392.64,120933.12,124
2025-09-21,SKU0005,Food,243,331.52,80559.36,406
2025-09-21,SKU0040,Sports,23,529.84,12186.32,283
2025-09-21,SKU0023,Food,60,130.24,7814.4,55
2025-09-23,SKU0005,Food,10,367.21,3672.1,131
2025-09-23,SKU0040,Sports,111,465.16,51632.76,68
2025-09-23,SKU0036,Sports,48,215.96,10366.08,160
2025-09-23,SKU0035,Electronics,15,114.65,1719.75,200
2025-09-23,SKU0045,Food,119,348.19,41434.61,458
2025-09-23,SKU0017,Food,24,214.12,5138.88,274
2025-09-24,SKU0030,Clothing,130,331.74,43126.2,208
2025-09-24,SKU0029,Clothing,34,240.85,8188.9,7
2025-09-24,SKU0022,Food,12,439.72,5276.64,341
2025-09-25,SKU0044,Electronics,49,509.93,24986.57,48
2025-09-25,SKU0038,Food,15,244.03,3660.45,358
2025-09-25,SKU0045,Food,293,314.96,92283.28,182
2025-09-25,SKU0045,Food,593,558.51,331196.43,295
2025-09-25,SKU0003,Electronics,81,150.61,12199.41,235
2025-09-25,SKU0001,Food,10,254.57,2545.7,378
2025-09-25,SKU0015,Home,45,204.87,9219.15,229
2025-09-25,SKU0041,Electronics,35,230.42,8064.7,190
2025-09-25,SKU0036,Sports,6,147.31,883.86,65
2025-09-26,SKU0039,Clothing,11,367.06,4037.66,255
2025-09-26,SKU0024,Sports,21,40.57,851.97,202
2025-09-26,SKU0023,Food,35,154.17,5395.95,280
2025-09-26,SKU0038,Food,16,337.13,5394.08,261
2025-09-26,SKU0038,Food,56,245.68,13758.08,324
2025-09-27,SKU0015,Home,10,245.23,2452.3,295
2025-09-27,SKU0027,Food,59,198.84,11731.56,467
2025-09-27,SKU0019,Home,38,63.63,2417.94,305
2025-09-27,SKU0023,Food,96,133.79,12843.84,308
2025-09-27,SKU0003,Electronics,91,173.54,15792.14,346
2025-09-28,SKU0020,Home,81,196.16,15888.96,397
2025-09-28,SKU0027,Food,74,203.22,15038.28,37
2025-09-28,SKU0006,Clothing,41,355.52,14576.32,149
2025-09-28,SKU0024,Sports,42,36.0,1512.0,231
2025-09-28,SKU0011,Sports,27,103.09,2783.43,345
2025-09-28,SKU0035,Electronics,106,91.34,9682.04,11
2025-09-28,SKU0023,Food,45,144.87,6519.15,309
2025-09-28,SKU0034,Sports,46,294.54,13548.84,96
2025-09-29,SKU0040,Sports,30,522.47,15674.1,239
2025-09-29,SKU0013,Food,90,297.81,26802.9,294
2025-09-29,SKU0024,Sports,87,29.24,2543.88,400
2025-09-29,SKU0031,Clothing,163,593.1,96675.3,170
2025-09-30,SKU0023,Food,41,98.67,4045.47,441
2025-09-30,SKU0028,Electronics,116,227.87,26432.92,163
2025-09-30,SKU0028,Electronics,60,167.43,10045.8,32
2025-09-30,SKU0016,Clothing,13,136.33,1772.29,304
2025-09-30,SKU0008,Clothing,62,142.41,8829.42,375
2025-09-30,SKU0036,Sports,5,171.99,859.95,406
2025-09-30,SKU0026,Food,63,67.55,4255.65,51
2025-09-30,SKU0049,Electronics,75,437.14,32785.5,205
2025-09-30,SKU0007,Clothing,2,50.42,100.84,85
2025-09-30,SKU0003,Electronics,173,100.95,17464.35,4
2025-10-01,SKU0015,Home,31,147.42,4570.02,363
2025-10-01,SKU0036,Sports,8,181.17,1449.36,263
2025-10-01,SKU0009,Electronics,58,449.36,26062.88,18
2025-10-01,SKU0048,Food,153,369.16,56481.48,215
2025-10-01,SKU0050,Sports,36,307.92,11085.12,232
2025-10-02,SKU0021,Home,173,325.26,56269.98,116
2025-10-02,SKU0048,Food,2,221.22,442.44,8
2025-10-02,SKU0032,Electronics,89,85.89,7644.21,412
2025-10-02,SKU0015,Home,72,216.87,15614.64,49
2025-10-02,SKU0019,Home,47,96.6,4540.2,353
2025-10-02,SKU0017,Food,79,229.66,18143.14,478
2025-10-03,SKU0029,Clothing,9,312.82,2815.38,353
2025-10-03,SKU0018,Electronics,22,197.0,4334.0,375
2025-10-03,SKU0028,Electronics,104,265.87,27650.48,9
2025-10-03,SKU0027,Food,7,230.68,1614.76,187
2025-10-03,SKU0018,Electronics,19,233.12,4429.28,258
2025-10-03,SKU0046,Food,6,298.47,1790.82,213
2025-10-03,SKU0048,Food,127,255.18,32407.86,145
2025-10-03,SKU0030,Clothing,37,304.41,11263.17,282
2025-10-04,SKU0002,Sports,58,213.15,12362.7,88
2025-10-04,SKU0034,Sports,93,289.6,26932.8,285
2025-10-04,SKU0025,Electronics,675,51.34,34654.5,346
2025-10-04,SKU0036,Sports,85,227.83,19365.55,325
2025-10-04,SKU0046,Food,54,292.57,15798.78,268
2025-10-04,SKU0034,Sports,58,347.62,20161.96,477
2025-10-04,SKU0002,Sports,20,206.88,4137.6,210
2025-10-05,SKU0015,Home,18,155.84,2805.12,198
2025-10-05,SKU0048,Food,60,288.02,17281.2,411
2025-10-05,SKU0016,Clothing,38,168.91,6418.58,99
2025-10-05,SKU0015,Home,40,191.3,7652.0,351
2025-10-05,SKU0004,Electronics,54,61.48,3319.92,3
2025-10-05,SKU0046,Food,66,492.94,32534.04,477
2025-10-06,SKU0007,Clothing,29,55.22,1601.38,250
2025-10-06,SKU0009,Electronics,18,349.31,6287.58,396
2025-10-06,SKU0022,Food,31,305.24,9462.44,169
2025-10-06,SKU0003,Electronics,72,133.65,9622.8,248
2025-10-06,SKU0027,Food,38,231.4,8793.2,239
2025-10-06,SKU0010,Electronics,38,488.77,18573.26,18
2025-10-07,SKU0023,Food,265,120.76,32001.4,85
2025-10-07,SKU0040,Sports,100,389.44,38944.0,377
2025-10-07,SKU0032,Electronics,175,103.93,18187.75,377
2025-10-07,SKU0030,Clothing,169,353.92,59812.48,280
2025-10-07,SKU0010,Electronics,13,537.23,6983.99,324
2025-10-08,SKU0014,Sports,74,281.9,20860.6,123
2025-10-08,SKU0009,Electronics,17,379.25,6447.25,390
2025-10-08,SKU0005,Food,10,305.54,3055.4,52
2025-10-08,SKU0001,Food,24,295.0,7080.0,186
2025-10-08,SKU0004,Electronics,85,83.28,7078.8,41
2025-10-08,SKU0021,Home,64,533.95,34172.8,121
2025-10-08,SKU0029,Clothing,78,420.52,32800.56,178
2025-10-08,SKU0030,Clothing,73,337.36,24627.28,87
2025-10-09,SKU0036,Sports,81,144.8,11728.8,152
2025-10-09,SKU0008,Clothing,2,135.56,271.12,339
2025-10-09,SKU0033,Home,50,197.29,9864.5,455
2025-10-09,SKU0033,Home,47,157.3,7393.1,17
2025-10-09,SKU0008,Clothing,111,184.74,20506.14,474
2025-10-10,SKU0011,Sports,94,88.93,8359.42,225
2025-10-10,SKU0032,Electronics,-17,122.29,-2078.93,154
2025-10-10,SKU0014,Sports,24,270.76,6498.24,436
2025-10-10,SKU0032,Electronics,144,115.7,16660.8,314
2025-10-10,SKU0029,Clothing,152,267.74,40696.48,322
2025-10-10,SKU0049,Electronics,29,388.7,11272.3,151
2025-10-11,SKU0029,Clothing,95,307.42,29204.9,67
2025-10-11,SKU0012,Electronics,21,316.69,6650.49,237
2025-10-12,SKU0019,Home,72,108.88,7839.36,92
2025-10-12,SKU0041,Electronics,115,287.57,33070.55,148
2025-10-12,SKU0030,Clothing,142,239.44,34000.48,466
2025-10-12,SKU0034,Sports,43,282.19,12134.17,369
2025-10-13,SKU0043,Sports,-4,303.3,-1213.2,78
2025-10-13,SKU0010,Electronics,36,572.97,20626.92,395
2025-10-13,SKU0013,Food,75,401.69,30126.75,88
2025-10-13,SKU0017,Food,79,271.34,21435.86,356
2025-10-13,SKU0001,Food,23,368.15,8467.45,115
2025-10-13,SKU0033,Home,28,172.5,4830.0,298
2025-10-14,SKU0014,Sports,41,220.31,9032.71,403
2025-10-15,SKU0015,Home,158,186.42,29454.36,347
2025-10-15,SKU0042,Sports,200,581.17,116234.0,113
2025-10-15,SKU0039,Clothing,23,375.29,8631.67,15
2025-10-15,SKU0003,Electronics,136,170.99,23254.64,132
2025-10-15,SKU0045,Food,589,534.7,314938.3,128
2025-10-15,SKU0017,Food,78,189.13,14752.14,261
2025-10-15,SKU0029,Clothing,111,298.57,33141.27,209
2025-10-15,SKU0049,Electronics,188,272.31,51194.28,290
2025-10-16,SKU0023,Food,3,119.89,359.67,46
2025-10-16,SKU0007,Clothing,2,42.75,85.5,162
2025-10-16,SKU0023,Food,113,132.33,14953.29,9
2025-10-16,SKU0047,Food,20,77.13,1542.6,321
2025-10-17,SKU0045,Food,529,403.88,213652.52,207
2025-10-17,SKU0025,Electronics,38,87.17,3312.46,235
2025-10-17,SKU0034,Sports,63,299.4,18862.2,241
2025-10-17,SKU0011,Sports,30,80.66,2419.8,50
2025-10-17,SKU0036,Sports,7,130.25,911.75,142
2025-10-17,SKU0041,Electronics,121,278.15,33656.15,304
2025-10-18,SKU0004,Electronics,114,91.4,10419.6,389
2025-10-18,SKU0009,Electronics,29,363.83,10551.07,191
2025-10-18,SKU0014,Sports,38,277.51,10545.38,330
2025-10-18,SKU0023,Food,68,96.87,6587.16,355
2025-10-19,SKU0043,Sports,20,432.53,8650.6,365
2025-10-19,SKU0007,Clothing,6,55.7,334.2,297
2025-10-19,SKU0029,Clothing,298,310.64,92570.72,339
2025-10-19,SKU0046,Food,103,356.98,36768.94,161
2025-10-19,SKU0019,Home,72,93.7,6746.4,274
2025-10-19,SKU0040,Sports,142,433.1,61500.2,447
2025-10-19,SKU0038,Food,13,336.84,4378.92,4
2025-10-20,SKU0006,Clothing,92,555.73,51127.16,160
2025-10-20,SKU0002,Sports,21,252.04,5292.84,20
2025-10-20,SKU0002,Sports,158,253.09,39988.22,382
2025-10-20,SKU0028,Electronics,26,245.91,6393.66,339
2025-10-21,SKU0037,Home,81,299.55,24263.55,39
2025-10-21,SKU0024,Sports,52,23.68,1231.36,428
2025-10-21,SKU0041,Electronics,18,253.71,4566.78,175
2025-10-21,SKU0020,Home,23,262.65,6040.95,246
2025-10-21,SKU0026,Food,99,80.49,7968.51,74
2025-10-21,SKU0047,Food,67,104.67,7012.89,55
2025-10-21,SKU0049,Electronics,66,319.4,21080.4,313
2025-10-21,SKU0019,Home,135,105.1,14188.5,420
2025-10-21,SKU0032,Electronics,35,77.67,2718.45,263
2025-10-22,SKU0034,Sports,93,321.13,29865.09,9
2025-10-22,SKU0021,Home,71,452.77,32146.67,10
2025-10-22,SKU0044,Electronics,5,469.72,2348.6,195
2025-10-22,SKU0022,Food,42,293.86,12342.12,442
2025-10-22,SKU0015,Home,69,201.83,13926.27,460
2025-10-22,SKU0032,Electronics,51,112.79,5752.29,11
2025-10-22,SKU0017,Food,51,243.85,12436.35,446
2025-10-23,SKU0014,Sports,70,263.2,18424.0,386
2025-10-23,SKU0003,Electronics,89,116.05,10328.45,454
2025-10-23,SKU0020,Home,26,215.23,5595.98,300
2025-10-23,SKU0003,Electronics,10,157.98,1579.8,483
2025-10-23,SKU0015,Home,5,229.49,1147.45,382
2025-10-23,SKU0018,Electronics,25,157.93,3948.25,358
2025-10-24,SKU0046,Food,15,408.83,6132.45,475
2025-10-24,SKU0007,Clothing,11,51.68,568.48,89
2025-10-24,SKU0032,Electronics,255,104.49,26644.95,169
2025-10-24,SKU0018,Electronics,3,157.02,471.06,257
2025-10-24,SKU0010,Electronics,75,340.32,25524.0,247
2025-10-24,SKU0035,Electronics,3,143.45,430.35,58
2025-10-24,SKU0043,Sports,138,296.79,40957.02,365
2025-10-25,SKU0041,Electronics,112,271.57,30415.84,369
2025-10-25,SKU0032,Electronics,122,89.54,10923.88,134
2025-10-25,SKU0020,Home,18,221.1,3979.8,171
2025-10-25,SKU0012,Electronics,28,278.53,7798.84,500
2025-10-26,SKU0048,Food,4,390.98,1563.92,42
2025-10-26,SKU0026,Food,71,72.64,5157.44,149
2025-10-26,SKU0044,Electronics,121,385.76,46676.96,462
2025-10-26,SKU0010,Electronics,23,529.22,12172.06,213
2025-10-26,SKU0040,Sports,4,558.22,2232.88,267
2025-10-26,SKU0018,Electronics,33,161.49,5329.17,287
2025-10-26,SKU0034,Sports,120,379.18,45501.6,290
2025-10-26,SKU0048,Food,99,221.08,21886.92,335
2025-10-26,SKU0014,Sports,63,246.2,15510.6,441
2025-10-27,SKU0006,Clothing,107,411.87,44070.09,332
2025-10-27,SKU0028,Electronics,125,283.6,35450.0,292
2025-10-27,SKU0017,Food,28,174.89,4896.92,339
2025-10-27,SKU0041,Electronics,96,258.28,24794.88,28
2025-10-27,SKU0040,Sports,40,368.38,14735.2,82
2025-10-27,SKU0040,Sports,14,534.22,7479.08,322
2025-10-28,SKU0013,Food,76,317.48,24128.48,137
2025-10-28,SKU0021,Home,154,317.54,48901.16,442
2025-10-28,SKU0017,Food,-13,298.82,-3884.66,264
2025-10-28,SKU0006,Clothing,55,318.42,17513.1,290
2025-10-28,SKU0034,Sports,20,346.16,6923.2,275
2025-10-28,SKU0042,Sports,49,500.24,24511.76,237
2025-10-28,SKU0023,Food,38,106.73,4055.74,428
2025-10-28,SKU0021,Home,30,448.79,13463.7,196
2025-10-29,SKU0004,Electronics,43,86.72,3728.96,131
2025-10-29,SKU0045,Food,766,514.39,394022.74,67
2025-10-29,SKU0003,Electronics,88,138.72,12207.36,397
2025-10-29,SKU0032,Electronics,94,114.14,10729.16,211
2025-10-29,SKU0021,Home,56,320.33,17938.48,450
2025-10-29,SKU0022,Food,55,479.1,26350.5,492
2025-10-30,SKU0047,Food,10,108.84,1088.4,483
2025-10-30,SKU0031,Clothing,91,499.96,45496.36,287
2025-10-30,SKU0013,Food,78,252.48,19693.44,175
2025-10-31,SKU0049,Electronics,84,302.6,25418.4,270
2025-10-31,SKU0032,Electronics,37,105.05,3886.85,36
2025-10-31,SKU0012,Electronics,13,242.76,3155.88,357
2025-10-31,SKU0001,Food,16,363.84,5821.44,235
2025-10-31,SKU0024,Sports,81,36.14,2927.34,8
2025-10-31,SKU0004,Electronics,113,87.29,9863.77,279
2025-10-31,SKU0012,Electronics,24,202.28,4854.72,95
2025-10-31,SKU0021,Home,47,443.24,20832.28,200
2025-10-31,SKU0045,Food,355,307.61,109201.55,400
2025-10-31,SKU0040,Sports,107,346.61,37087.27,72
2025-11-01,SKU0022,Food,76,304.99,23179.24,153
2025-11-01,SKU0016,Clothing,60,152.27,9136.2,482
2025-11-01,SKU0025,Electronics,75,54.07,4055.25,8
2025-11-01,SKU0050,Sports,96,254.01,24384.96,130
2025-11-01,SKU0026,Food,4,78.63,314.52,91
2025-11-02,SKU0005,Food,244,425.29,103770.76,230
2025-11-02,SKU0043,Sports,124,500.93,62115.32,169
2025-11-02,SKU0027,Food,168,198.46,33341.28,252
2025-11-02,SKU0006,Clothing,81,496.8,40240.8,111
2025-11-02,SKU0046,Food,2,425.93,851.86,210
2025-11-02,SKU0005,Food,157,334.79,52562.03,87
2025-11-02,SKU0010,Electronics,7,418.23,2927.61,328
2025-11-02,SKU0017,Food,75,175.64,13173.0,443
2025-11-03,SKU0030,Clothing,2,218.53,437.06,496
2025-11-03,SKU0041,Electronics,40,240.74,9629.6,128
2025-11-03,SKU0035,Electronics,56,127.59,7145.04,390
2025-11-03,SKU0027,Food,39,166.03,6475.17,101
2025-11-03,SKU0016,Clothing,-16,149.19,-2387.04,400
2025-11-04,SKU0040,Sports,93,545.1,50694.3,295
2025-11-04,SKU0026,Food,189,89.66,16945.74,203
2025-11-04,SKU0030,Clothing,36,241.0,8676.0,439
2025-11-04,SKU0015,Home,29,181.85,5273.65,228
2025-11-04,SKU0019,Home,21,91.34,1918.14,11
2025-11-04,SKU0036,Sports,44,176.03,7745.32,405
2025-11-05,SKU0050,Sports,30,288.82,8664.6,168
2025-11-05,SKU0018,Electronics,85,227.92,19373.2,144
2025-11-05,SKU0016,Clothing,35,135.37,4737.95,93
2025-11-05,SKU0022,Food,38,303.77,11543.26,419
2025-11-05,SKU0008,Clothing,20,185.78,3715.6,48
2025-11-05,SKU0032,Electronics,126,72.56,9142.56,441
2025-11-05,SKU0007,Clothing,-8,36.75,-294.0,467
2025-11-05,SKU0015,Home,85,266.59,22660.15,258
2025-11-06,SKU0038,Food,10,359.08,3590.8,111
2025-11-06,SKU0004,Electronics,58,65.47,3797.26,413
2025-11-06,SKU0047,Food,53,100.03,5301.59,228
2025-11-06,SKU0005,Food,149,249.02,37103.98,334
2025-11-06,SKU0033,Home,65,203.91,13254.15,490
2025-11-07,SKU0004,Electronics,68,64.21,4366.28,274
2025-11-07,SKU0035,Electronics,16,140.87,2253.92,466
2025-11-08,SKU0007,Clothing,16,63.84,1021.44,442
2025-11-08,SKU0038,Food,24,375.81,9019.44,223
2025-11-08,SKU0044,Electronics,98,454.36,44527.28,86
2025-11-08,SKU0037,Home,15,349.88,5248.2,411
2025-11-08,SKU0020,Home,19,200.53,3810.07,130
2025-11-08,SKU0028,Electronics,8,177.04,1416.32,120
2025-11-08,SKU0003,Electronics,65,145.2,9438.0,252
2025-11-08,SKU0034,Sports,14,240.77,3370.78,490
2025-11-09,SKU0002,Sports,54,311.24,16806.96,112
2025-11-09,SKU0032,Electronics,61,110.54,6742.94,261
2025-11-09,SKU0020,Home,35,197.22,6902.7,202
2025-11-10,SKU0003,Electronics,-2,165.54,-331.08,485
2025-11-10,SKU0019,Home,-11,88.83,-977.13,344
2025-11-11,SKU0047,Food,81,92.34,7479.54,161
2025-11-11,SKU0044,Electronics,21,563.66,11836.86,334
2025-11-11,SKU0043,Sports,13,471.49,6129.37,23
2025-11-11,SKU0022,Food,33,334.58,11041.14,394
2025-11-11,SKU0039,Clothing,95,399.15,37919.25,417
2025-11-12,SKU0003,Electronics,48,147.24,7067.52,190
2025-11-12,SKU0035,Electronics,72,95.34,6864.48,460
2025-11-12,SKU0039,Clothing,31,326.0,10106.0,149
2025-11-12,SKU0003,Electronics,79,112.09,8855.11,113
2025-11-12,SKU0039,Clothing,8,318.55,2548.4,110
2025-11-12,SKU0015,Home,59,145.6,8590.4,423
2025-11-13,SKU0029,Clothing,26,243.71,6336.46,485
2025-11-13,SKU0037,Home,2,265.22,530.44,270
2025-11-13,SKU0027,Food,115,174.7,20090.5,9
2025-11-13,SKU0043,Sports,24,392.36,9416.64,147
2025-11-13,SKU0030,Clothing,31,280.1,8683.1,453
2025-11-13,SKU0043,Sports,73,508.89,37148.97,10
2025-11-14,SKU0049,Electronics,114,344.22,39241.08,154
2025-11-14,SKU0026,Food,247,63.83,15766.01,94
2025-11-15,SKU0017,Food,15,260.7,3910.5,207
2025-11-15,SKU0031,Clothing,-11,353.88,-3892.68,214
2025-11-15,SKU0033,Home,87,211.3,18383.1,417
2025-11-15,SKU0001,Food,2,425.91,851.82,195
2025-11-15,SKU0038,Food,17,316.36,5378.12,38
2025-11-15,SKU0042,Sports,78,463.47,36150.66,168
2025-11-15,SKU0038,Food,15,250.25,3753.75,173
2025-11-16,SKU0012,Electronics,20,245.99,4919.8,385
2025-11-16,SKU0012,Electronics,35,237.92,8327.2,355
2025-11-16,SKU0047,Food,37,93.05,3442.85,181
2025-11-16,SKU0034,Sports,94,226.62,21302.28,178
2025-11-16,SKU0026,Food,92,84.42,7766.64,407
2025-11-16,SKU0039,Clothing,103,436.47,44956.41,338
2025-11-16,SKU0013,Food,179,402.21,71995.59,193
2025-11-17,SKU0020,Home,29,208.73,6053.17,38
2025-11-17,SKU0026,Food,62,61.54,3815.48,481
2025-11-17,SKU0014,Sports,7,242.56,1697.92,55
2025-11-17,SKU0036,Sports,42,159.17,6685.14,102
2025-11-17,SKU0006,Clothing,83,454.85,37752.55,213
2025-11-17,SKU0026,Food,64,74.22,4750.08,414
2025-11-17,SKU0005,Food,247,439.82,108635.54,40
2025-11-17,SKU0001,Food,6,455.44,2732.64,165
2025-11-18,SKU0019,Home,69,96.31,6645.39,398
2025-11-18,SKU0022,Food,38,427.67,16251.46,414
2025-11-18,SKU0028,Electronics,62,210.68,13062.16,258
2025-11-19,SKU0010,Electronics,129,538.62,69481.98,279
2025-11-19,SKU0035,Electronics,122,114.87,14014.14,498
2025-11-19,SKU0039,Clothing,89,267.21,23781.69,69
2025-11-19,SKU0011,Sports,26,85.43,2221.18,182
2025-11-19,SKU0024,Sports,137,37.26,5104.62,432
2025-11-20,SKU0042,Sports,59,406.95,24010.05,130
2025-11-20,SKU0043,Sports,15,303.3,4549.5,232
2025-11-20,SKU0011,Sports,2,84.59,169.18,33
2025-11-20,SKU0044,Electronics,24,365.77,8778.48,292
2025-11-21,SKU0001,Food,15,442.21,6633.15,70
2025-11-21,SKU0038,Food,10,294.64,2946.4,408
2025-11-21,SKU0030,Clothing,60,237.35,14241.0,160
2025-11-21,SKU0032,Electronics,318,123.94,39412.92,123
2025-11-21,SKU0042,Sports,41,503.93,20661.13,490
2025-11-21,SKU0010,Electronics,31,435.92,13513.52,478
2025-11-21,SKU0008,Clothing,69,156.13,10772.97,288
2025-11-21,SKU0012,Electronics,138,187.66,25897.08,380
2025-11-22,SKU0010,Electronics,84,530.2,44536.8,50
2025-11-22,SKU0037,Home,8,247.34,1978.72,485
2025-11-22,SKU0034,Sports,109,298.54,32540.86,84
2025-11-22,SKU0012,Electronics,3,245.99,737.97,148
2025-11-23,SKU0036,Sports,13,182.04,2366.52,426
2025-11-23,SKU0017,Food,40,234.92,9396.8,381
2025-11-23,SKU0008,Clothing,5,144.02,720.1,192
2025-11-23,SKU0016,Clothing,24,132.33,3175.92,427
2025-11-23,SKU0027,Food,36,228.2,8215.2,107
2025-11-24,SKU0048,Food,73,352.61,25740.53,288
2025-11-24,SKU0036,Sports,-9,166.02,-1494.18,212
2025-11-25,SKU0043,Sports,57,408.46,23282.22,202
2025-11-25,SKU0011,Sports,39,78.38,3056.82,172
2025-11-25,SKU0031,Clothing,132,325.87,43014.84,233
2025-11-26,SKU0003,Electronics,75,148.43,11132.25,289
2025-11-26,SKU0035,Electronics,73,96.68,7057.64,359
2025-11-26,SKU0037,Home,47,355.15,16692.05,478
2025-11-26,SKU0045,Food,69,389.07,26845.83,44
2025-11-26,SKU0015,Home,41,250.47,10269.27,363
2025-11-26,SKU0038,Food,20,392.53,7850.6,326
2025-11-26,SKU0025,Electronics,463,63.66,29474.58,244
2025-11-26,SKU0032,Electronics,147,87.83,12911.01,344
2025-11-26,SKU0017,Food,92,228.37,21010.04,351
2025-11-26,SKU0022,Food,11,294.25,3236.75,125
2025-11-27,SKU0021,Home,38,361.09,13721.42,148
2025-11-27,SKU0023,Food,73,129.41,9446.93,222
2025-11-27,SKU0048,Food,39,317.57,12385.23,3
2025-11-27,SKU0011,Sports,29,106.58,3090.82,315
2025-11-27,SKU0013,Food,83,382.2,31722.6,338
2025-11-27,SKU0010,Electronics,37,328.97,12171.89,248
2025-11-28,SKU0039,Clothing,28,239.03,6692.84,392
2025-11-28,SKU0035,Electronics,108,115.97,12524.76,278
2025-11-28,SKU0038,Food,15,341.1,5116.5,407
2025-11-28,SKU0005,Food,143,392.74,56161.82,162
2025-11-28,SKU0031,Clothing,81,373.29,30236.49,62
2025-11-28,SKU0033,Home,105,185.8,19509.0,489
2025-11-29,SKU0017,Food,4,253.9,1015.6,335
2025-11-29,SKU0014,Sports,36,194.24,6992.64,317
2025-11-29,SKU0045,Food,175,344.44,60277.0,484
2025-11-29,SKU0001,Food,24,269.23,6461.52,314
2025-11-29,SKU0028,Electronics,3,215.47,646.41,63
2025-11-29,SKU0029,Clothing,282,318.86,89918.52,296
2025-11-29,SKU0031,Clothing,86,415.21,35708.06,315
2025-11-29,SKU0016,Clothing,39,152.08,5931.12,319
2025-11-30,SKU0042,Sports,23,560.56,12892.88,487
2025-11-30,SKU0002,Sports,38,321.18,12204.84,229
2025-11-30,SKU0050,Sports,86,289.02,24855.72,179
2025-11-30,SKU0012,Electronics,16,188.46,3015.36,494
2025-11-30,SKU0049,Electronics,167,375.6,62725.2,370
2025-11-30,SKU0024,Sports,17,26.58,451.86,65
2025-11-30,SKU0015,Home,25,148.92,3723.0,98
2025-12-01,SKU0035,Electronics,116,110.61,12830.76,52
2025-12-01,SKU0029,Clothing,144,358.39,51608.16,105
2025-12-01,SKU0025,Electronics,639,60.29,38525.31,49
2025-12-01,SKU0024,Sports,129,41.71,5380.59,366
2025-12-02,SKU0008,Clothing,25,138.27,3456.75,130
2025-12-02,SKU0014,Sports,67,324.06,21712.02,194
2025-12-02,SKU0010,Electronics,37,465.82,17235.34,397
2025-12-02,SKU0030,Clothing,63,286.81,18069.03,186
2025-12-02,SKU0033,Home,-19,136.97,-2602.43,111
2025-12-03,SKU0035,Electronics,37,79.85,2954.45,316
2025-12-03,SKU0025,Electronics,-11,75.1,-826.1,353
2025-12-03,SKU0019,Home,36,101.7,3661.2,216
2025-12-03,SKU0006,Clothing,80,377.21,30176.8,181
2025-12-03,SKU0003,Electronics,87,147.43,12826.41,476
2025-12-04,SKU0012,Electronics,56,291.22,16308.32,350
2025-12-04,SKU0022,Food,184,492.21,90566.64,54
2025-12-04,SKU0029,Clothing,144,387.12,55745.28,21
2025-12-04,SKU0020,Home,39,232.45,9065.55,286
2025-12-04,SKU0010,Electronics,62,448.1,27782.2,10
2025-12-05,SKU0006,Clothing,95,351.51,33393.45,431
2025-12-05,SKU0031,Clothing,137,513.2,70308.4,414
2025-12-05,SKU0039,Clothing,81,259.71,21036.51,270
2025-12-05,SKU0021,Home,88,471.14,41460.32,41
2025-12-05,SKU0020,Home,65,202.91,13189.15,101
2025-12-06,SKU0001,Food,31,385.59,11953.29,196
2025-12-06,SKU0022,Food,1,452.54,452.54,499
2025-12-06,SKU0013,Food,81,398.93,32313.33,30
2025-12-07,SKU0043,Sports,64,447.27,28625.28,218
2025-12-07,SKU0036,Sports,95,222.1,21099.5,219
2025-12-08,SKU0020,Home,35,174.06,6092.1,148
2025-12-08,SKU0037,Home,90,402.85,36256.5,434
